Crop_Type,Soil_Type,Farm_Size_Acres,Irrigation_Available,Soil_pH,Soil_Nitrogen,Soil_Organic_Matter,Temperature,Rainfall,Humidity,Compatible
Pea,Alluvial soils,63.2123421474168,1,5.94,30.08992185887418,2.1099619017340947,28.24,849.05,61.22,0
Soybean,Black soils,47.0521959690072,0,6.74,89.55122834530016,0.8923742776619482,22.85,871.33,77.61,0
Arhar,Laterite soils,70.69460626460166,0,6.2,128.31657060515244,4.766392383485942,24.85,807.11,88.2,0
Til,Alluvial soils,95.1984444835079,0,5.94,142.64313814170387,3.0749607676792494,26.71,937.92,88.3,0
Soybean,Laterite soils,71.15073745457829,1,5.61,34.43015994612051,2.8276033668845826,27.72,973.95,73.98,0
Urd,Black soils,30.25969736488654,0,6.05,28.04568065397041,1.8011830369833524,28.18,818.01,85.78,0
Urd,Laterite soils,66.47259153046967,1,6.32,141.76502902740526,2.4215107907859093,28.62,811.55,68.75,1
summer paddy,Alluvial soils,68.88862950071787,1,5.96,73.83428244149384,0.5966557233781861,27.04,870.54,79.5,1
Masoor,Red and Yellow soils,79.30084242753477,1,6.95,11.043366165214929,1.7972285602299596,23.19,818.84,63.71,0
Pea,Black soils,96.80767801393904,0,6.26,195.8016411514046,1.166165615757137,21.67,918.89,75.99,0
Maize,Black soils,73.32267007953085,0,5.72,47.49317757286676,0.6835265598024884,26.09,856.65,66.51,0
Wheat,Red and Yellow soils,19.63023274762661,0,5.74,132.24686057442185,4.182026033346189,29.26,855.6,68.5,0
Groundnut,Laterite soils,73.65874563961616,0,5.93,22.36466943541153,2.773808931043931,24.17,926.89,64.36,0
Tiwra,Laterite soils,88.94512805109724,0,5.61,56.3932872429863,2.278022077517278,21.96,965.39,84.42,0
Groundnut,Alluvial soils,77.64734025846953,1,6.63,30.1290536211666,2.4437057909109408,22.68,858.61,61.75,0
Arhar,Alluvial soils,40.59763875962707,1,5.61,154.16751398387302,1.6967064291359415,25.91,912.77,77.97,1
Tiwra,Laterite soils,41.61828535466275,1,6.33,25.379723997991185,4.950763297623329,24.03,916.62,62.8,0
Pea,Laterite soils,86.12529571965065,1,6.01,65.74792040384469,1.4305217882726928,25.28,919.77,88.7,1
Rice,Red and Yellow soils,65.11829897838918,0,6.69,175.61385743537613,1.910934434431556,26.65,792.16,70.18,0
Niger,Alluvial soils,30.9149550672235,0,6.94,25.390180382606133,4.890082443067278,22.74,788.52,77.79,0
Masoor,Red and Yellow soils,84.52316916652465,1,6.29,136.06206737070266,3.720799011587236,25.79,839.24,78.76,1
Jwar,Red and Yellow soils,28.76255629578411,1,5.9,177.41725250309972,0.8627567390016935,26.65,963.6,72.58,1
Pea,Red and Yellow soils,62.89562385255008,1,5.99,137.36228110423383,3.989132493505775,26.05,895.35,82.73,0
Kulthi,Black soils,18.967225361011167,0,6.71,10.664611709977248,0.7513002185498734,20.6,839.13,61.94,0
Wheat,Red and Yellow soils,50.91070048310331,0,5.96,70.3847309463337,4.94260898334276,27.23,825.99,85.73,0
Millets,Alluvial soils,83.4164579675254,0,6.69,146.3607032263529,4.542588877178431,25.62,840.43,82.43,0
Mustard,Laterite soils,95.8059931058451,0,5.65,103.02761838487882,4.034661034793127,20.37,841.97,60.0,0
Til,Laterite soils,82.11526872345533,0,5.87,179.22366038694898,3.004640999287888,25.29,865.83,65.48,0
Rice,Alluvial soils,36.01014845087093,0,6.04,95.5705372998716,0.9837850209673618,20.75,855.98,79.96,0
Rice,Laterite soils,36.067847125393314,1,5.69,45.080516013725855,3.846756333323527,20.0,955.15,64.29,0
summer paddy,Laterite soils,99.68532353972208,1,6.55,36.79724244169026,0.5887722514342346,30.0,904.54,63.04,0
Groundnut,Laterite soils,34.78961480849945,1,6.58,100.82047107807897,4.765268097487416,23.78,781.84,82.2,1
Mustard,Laterite soils,2.422650386748149,1,5.5,50.003662732995785,1.3339062519960363,27.65,960.06,62.65,1
Millets,Alluvial soils,3.618996042561992,0,6.38,195.20677589698155,0.9929670665083924,27.34,829.33,87.78,0
Millets,Black soils,6.907493912567169,0,6.97,84.40519823967013,2.862263975769026,25.88,872.27,79.68,0
Millets,Alluvial soils,11.562316984377864,1,5.87,36.32941582572472,4.6043699786807775,26.09,838.86,71.38,0
Gram,Red and Yellow soils,82.07588905682253,0,6.87,18.009491866681152,3.233362891898263,21.53,860.7,78.94,0
Til,Laterite soils,89.66061130236088,0,5.52,138.96491601693197,2.999699639608014,27.02,833.35,88.75,0
summer paddy,Alluvial soils,62.00398399717235,0,6.9,38.761830651487706,4.14766925501463,25.09,819.14,75.57,0
Gram,Alluvial soils,96.98944330900548,0,6.34,18.44939670465994,1.562279272549458,23.94,869.94,71.45,0
Rice,Alluvial soils,54.82894674818631,0,6.14,199.60504257664195,1.60459882847338,21.3,900.26,70.56,0
Groundnut,Red and Yellow soils,38.75737864428302,0,6.83,87.85159170492055,4.987331613193882,30.0,805.78,62.28,0
Gram,Alluvial soils,96.98944330900548,0,6.82,18.44939670465994,1.562279272549458,21.81,833.89,74.43,0
Tiwra,Black soils,97.158326515426,0,5.5,132.63690929018293,0.9977835566720724,22.81,946.05,73.42,0
Tiwra,Red and Yellow soils,97.38715723126916,1,6.34,137.4889698215875,2.0734056158904988,24.58,884.34,89.24,1
Maize,Red and Yellow soils,75.04133314858224,0,5.61,126.6451520573656,2.7235491072147164,27.18,849.79,64.42,0
Til,Red and Yellow soils,63.93819639548853,1,6.23,86.5501462725284,0.8314949690878561,28.84,893.87,69.14,1
Til,Red and Yellow soils,85.94972915026943,1,5.55,124.22027903539907,4.9855581453472375,20.0,837.58,77.91,1
Kulthi,Red and Yellow soils,77.23112760032592,0,7.0,189.48722932169497,0.7063293420201492,23.99,782.29,78.96,0
Kulthi,Alluvial soils,61.837349287810135,1,6.95,27.801636027771064,2.6701487722421016,25.96,858.24,83.5,0
Groundnut,Alluvial soils,51.66383286816028,0,6.63,98.78595372126168,1.518977035891242,21.27,848.17,68.18,0
Kulthi,Black soils,39.49071677717886,0,6.29,60.39751234176016,3.8970756841866954,26.81,826.03,71.23,0
Wheat,Alluvial soils,86.54297981140141,0,6.76,108.46872549256152,3.65827855817515,20.36,889.78,64.15,0
Mustard,Laterite soils,50.57716960311954,0,5.94,79.28921525200687,1.641631398260391,25.02,890.34,81.98,0
Moong,Black soils,66.35159251639024,0,5.97,154.92011886243904,4.532794847215374,27.83,915.86,69.21,0
Tiwra,Red and Yellow soils,16.381665237746383,1,6.18,84.8078611948209,1.039182547558261,26.98,840.66,76.79,0
Maize,Alluvial soils,25.96962093356883,0,5.79,159.78724651759555,2.4066244155234733,20.7,958.64,69.05,0
summer paddy,Laterite soils,68.33971322490649,1,7.0,21.80492518759846,3.622176401026044,21.25,816.45,71.65,0
Rice,Red and Yellow soils,7.996150840499768,0,6.77,73.07030318124619,1.7926143362906817,25.68,854.55,80.26,0
Moong,Red and Yellow soils,6.70159104623501,0,6.69,154.37849353994258,1.4738508434764648,20.13,869.59,61.36,0
Arhar,Alluvial soils,16.947340444794044,0,6.84,115.46353355361116,3.294811394244745,23.65,782.93,69.13,0
Tiwra,Alluvial soils,49.96403886906193,0,6.56,129.23233750459332,1.024483141899196,24.66,852.43,67.6,0
Groundnut,Alluvial soils,77.64734025846953,1,6.75,30.1290536211666,2.4437057909109408,24.32,884.42,62.46,0
Kulthi,Red and Yellow soils,71.95464735059075,0,6.97,143.26123077544585,2.2065192855643185,25.77,785.64,79.43,0
Pea,Alluvial soils,63.2123421474168,1,5.96,30.08992185887418,2.1099619017340947,28.65,918.02,67.85,0
Niger,Red and Yellow soils,4.301026088036883,0,6.55,145.61804214220632,2.0812368730220943,22.91,896.18,69.41,0
Jwar,Alluvial soils,3.1422931695712104,0,5.51,124.9568629244877,1.2982647039962512,26.78,840.85,76.61,0
Niger,Laterite soils,4.079749834554197,0,5.63,99.53335179078957,3.6129767886177073,23.67,970.03,71.3,0
Kulthi,Black soils,19.94313150748539,1,7.0,97.58946583215312,2.988773303025213,21.74,900.22,87.15,1
Kulthi,Black soils,18.967225361011167,0,6.79,10.664611709977248,0.7513002185498734,22.45,866.85,60.99,0
Til,Red and Yellow soils,63.93819639548853,1,6.25,86.5501462725284,0.8314949690878561,27.26,808.31,70.48,1
Gram,Black soils,33.36100018676664,1,6.5,77.38147579324998,4.486073743546642,26.37,885.31,60.69,1
Groundnut,Black soils,77.0287821542821,1,5.95,28.30353013570137,1.0980962288868708,29.4,843.57,77.26,0
Maize,Red and Yellow soils,73.05988458504615,0,6.81,100.07917652497429,3.303778717019921,20.0,808.04,71.37,0
summer paddy,Alluvial soils,5.634581766188527,1,6.59,70.69578532542236,3.804381772475503,21.85,880.92,76.96,1
Masoor,Black soils,35.88229477097293,0,6.93,78.05785247904603,3.7076108701053294,24.38,852.49,61.67,0
Groundnut,Laterite soils,47.3154015978025,0,6.24,163.00709664528063,2.6080442594736524,21.42,878.39,62.15,0
Til,Laterite soils,79.80767833149267,1,5.81,195.1869784074493,4.9333156627866845,22.53,897.89,80.41,0
Arhar,Alluvial soils,40.59763875962707,1,5.74,154.16751398387302,1.6967064291359415,26.75,902.73,73.45,1
Jwar,Red and Yellow soils,28.76255629578411,1,6.22,177.41725250309972,0.8627567390016935,26.75,872.63,69.98,1
Mustard,Black soils,49.5300825663572,0,5.75,153.43110336778798,4.824259422343958,25.69,959.36,90.0,0
Til,Red and Yellow soils,83.59129485493202,0,6.35,36.09993908037054,0.925693566787786,24.02,928.37,68.57,0
Kulthi,Black soils,39.49071677717886,0,6.37,60.39751234176016,3.8970756841866954,28.49,898.27,71.69,0
Pea,Laterite soils,86.12529571965065,1,5.85,65.74792040384469,1.4305217882726928,25.5,846.12,83.45,1
Niger,Black soils,41.408301825253936,1,6.39,31.68152038748095,2.551580468611744,24.07,959.0,67.17,0
Groundnut,Black soils,13.083322941050284,0,5.68,85.59418473765709,3.41430524157662,23.14,855.96,61.68,0
Groundnut,Laterite soils,73.65874563961616,0,5.74,22.36466943541153,2.773808931043931,24.09,934.93,60.0,0
Urd,Laterite soils,2.7426498464331512,0,5.58,88.14528120125196,4.954035987983664,24.31,961.43,68.49,0
Groundnut,Alluvial soils,77.64734025846953,1,6.64,30.1290536211666,2.4437057909109408,22.54,855.86,63.37,0
Pea,Red and Yellow soils,21.55979018755156,0,6.67,77.78609298703317,3.689048046868987,21.73,943.72,61.76,0
Mustard,Laterite soils,53.54515854139666,1,6.88,108.2514903397496,3.718948332542829,26.02,801.55,69.04,1
Moong,Laterite soils,4.258463097456195,0,5.5,181.9289995636216,3.8846723421151497,25.88,843.0,73.8,0
Pea,Black soils,60.61327630651897,1,5.97,71.88729840163472,3.3834428136844004,25.44,824.04,65.9,1
Pea,Black soils,52.66967119754954,1,5.75,193.05858625795943,1.4970629237169906,26.03,825.77,86.71,1
Maize,Laterite soils,80.06913248485557,0,6.28,60.5239790933438,1.7659599285259715,27.58,891.82,65.77,0
Til,Laterite soils,82.11526872345533,0,5.86,179.22366038694898,3.004640999287888,26.15,970.22,61.51,0
Arhar,Laterite soils,96.60763642238672,0,6.78,133.99567920563555,1.2167870909791818,21.94,913.28,84.17,0
Millets,Laterite soils,43.23591197416306,1,7.0,119.119475832171,0.6911915449376529,27.21,873.91,70.14,1
Groundnut,Black soils,13.083322941050284,0,5.81,85.59418473765709,3.41430524157662,25.51,954.32,64.45,0
Wheat,Laterite soils,92.6074773325522,1,5.84,171.06465646258272,1.1677687279613973,22.5,846.27,76.51,1
Tiwra,Laterite soils,66.59744978514821,1,6.65,180.71957832423595,3.992147155611458,28.71,796.03,84.29,0
Niger,Alluvial soils,30.9149550672235,0,7.0,25.390180382606133,4.890082443067278,21.93,815.29,80.8,0
Gram,Black soils,78.84309895532813,1,6.44,101.37659921705163,0.5595492491183836,22.47,870.8,75.11,0
Soybean,Laterite soils,50.60103662954688,0,5.68,171.12574873717588,2.589034966808882,21.03,895.6,75.64,0
Maize,Laterite soils,32.09495506812422,0,6.78,71.06637841499042,4.98667080551723,23.4,850.62,73.45,0
Til,Alluvial soils,20.130363157001845,1,5.85,96.39301275682372,3.99987462399122,25.83,846.48,63.44,1
Arhar,Alluvial soils,84.94829653763078,0,6.73,148.30405234987228,2.085751113035552,23.72,812.93,77.35,0
Urd,Laterite soils,2.7426498464331512,0,5.57,88.14528120125196,4.954035987983664,22.71,962.28,66.96,0
Mustard,Alluvial soils,91.82905732992558,1,6.51,53.74481212887618,1.5966321610404377,26.64,932.83,72.09,1
Kulthi,Black soils,67.84108048066902,1,6.82,44.23042527392003,2.349613359680567,23.82,790.21,83.08,0
Jwar,Black soils,28.67326065577008,0,6.17,62.69765596562617,3.9383874571860433,22.91,809.42,79.06,0
Maize,Black soils,87.75885918969198,0,5.7,139.78469040599293,1.3665129133839682,26.77,933.09,83.51,0
Kulthi,Laterite soils,6.566266666595126,1,6.61,182.44291675508293,2.3480193489739687,24.15,789.81,70.35,1
Masoor,Red and Yellow soils,63.29267823677274,1,5.65,149.29521124251127,1.6236523171898996,22.3,929.5,60.0,1
summer paddy,Black soils,8.760454270055591,0,5.81,159.97290035688565,2.4566092291501533,28.72,974.79,65.42,0
Kulthi,Laterite soils,1.9575813458450015,0,6.32,135.07179394615684,2.663615249026792,20.47,871.67,82.03,0
Gram,Alluvial soils,96.98944330900548,0,6.58,18.44939670465994,1.562279272549458,23.46,833.73,74.86,0
Maize,Black soils,37.59082546376269,1,6.04,177.66269564708426,3.0725046924698143,22.12,892.88,81.08,0
Jwar,Laterite soils,83.27429064883648,1,5.69,66.97405545052723,4.904528295647274,26.61,943.3,69.1,1
Wheat,Laterite soils,92.6074773325522,1,5.83,171.06465646258272,1.1677687279613973,22.61,827.37,74.66,1
Maize,Red and Yellow soils,83.97676737225935,0,5.5,174.8228236194111,1.95984723189331,24.6,823.87,79.8,0
Til,Black soils,72.8747310808644,1,6.49,23.94593504567197,0.5056538319244093,22.0,819.17,86.35,0
Maize,Black soils,65.32355202698167,0,5.5,153.432927891906,1.8221311119500412,21.4,936.92,73.78,0
Tiwra,Red and Yellow soils,36.11241183442073,0,5.89,127.43746461709286,3.6934087696499662,28.53,843.81,63.17,0
Jwar,Laterite soils,51.52716525625736,0,5.57,117.26931971045472,4.763386070226863,25.2,880.86,60.95,0
Niger,Black soils,56.17716140693022,1,6.54,42.88801275230651,2.992074792161899,24.65,855.75,69.0,0
Gram,Alluvial soils,92.8493387422751,1,6.63,64.25799140275164,4.914860850641632,27.52,806.03,77.52,1
Til,Alluvial soils,48.12232243119416,1,5.63,159.19400511003866,4.48088955820164,20.0,963.71,74.83,1
Moong,Alluvial soils,30.47426495779317,1,5.76,79.66928665808871,2.6924502123480902,23.53,876.11,77.7,1
Til,Black soils,58.53364358235279,1,7.0,199.36210175604907,0.7934570356250641,29.13,800.3,77.69,1
Mustard,Laterite soils,95.8059931058451,0,5.61,103.02761838487882,4.034661034793127,20.99,890.82,60.0,0
Mustard,Black soils,8.188474407011933,1,7.0,47.59586392867045,2.8105878706836,20.68,920.0,60.0,0
Moong,Laterite soils,44.60788148262814,1,5.82,83.79284451275134,2.217174315777015,24.27,925.31,60.98,1
Gram,Black soils,78.84309895532813,1,6.09,101.37659921705163,0.5595492491183836,21.79,839.17,75.69,0
Jwar,Black soils,87.71268641532818,0,6.26,15.698221174437968,2.9018118843038945,22.12,883.38,85.76,0
Gram,Black soils,7.538508193294686,1,6.86,22.895319575658647,0.7515476161379425,22.36,838.02,87.25,0
Mustard,Red and Yellow soils,47.35020570684794,1,6.7,14.979387934802954,2.7212244906205534,22.24,844.31,72.78,0
Arhar,Alluvial soils,84.94829653763078,0,6.31,148.30405234987228,2.085751113035552,22.91,925.65,80.8,0
Millets,Black soils,6.907493912567169,0,6.62,84.40519823967013,2.862263975769026,27.42,800.45,84.97,0
Kulthi,Red and Yellow soils,71.95464735059075,0,6.67,143.26123077544585,2.2065192855643185,26.01,797.26,75.79,0
Masoor,Red and Yellow soils,15.573043648692993,0,5.71,40.394151236744186,2.3537196802479925,24.67,876.17,73.02,0
Soybean,Laterite soils,13.10812731307866,1,5.55,178.12965587280345,2.260207718353315,28.45,838.85,78.5,1
Til,Alluvial soils,95.1984444835079,0,6.0,142.64313814170387,3.0749607676792494,26.55,876.25,86.29,0
Soybean,Red and Yellow soils,3.422005573134409,1,6.87,184.83881346960908,0.628547000211728,29.82,908.0,60.95,1
Maize,Laterite soils,59.61861413363324,1,5.5,135.50678958732516,2.9379073788004195,25.23,963.61,80.49,1
Mustard,Black soils,83.04704930059059,1,7.0,164.2968639673771,3.2910142681176096,22.36,891.43,85.62,1
Til,Laterite soils,82.11526872345533,0,6.2,179.22366038694898,3.004640999287888,25.82,880.21,66.93,0
Jwar,Red and Yellow soils,81.05182096520964,1,5.59,198.10884266676885,4.3258916692421066,23.22,882.84,69.69,1
Niger,Alluvial soils,40.72168891707997,1,6.34,64.74785133657514,2.41594149570782,25.36,916.92,72.21,1
Wheat,Red and Yellow soils,44.32758410771781,0,6.61,147.39729054115696,3.125924867676585,25.6,879.21,61.82,0
Millets,Laterite soils,11.564782214969178,1,6.64,120.43280013719917,3.7676132617091977,25.17,894.98,60.0,1
Maize,Alluvial soils,14.964041185953416,1,6.77,139.1026557896301,1.843602189402552,28.02,885.62,69.82,1
Tiwra,Laterite soils,88.94512805109724,0,5.59,56.3932872429863,2.278022077517278,20.0,829.45,84.67,0
Tiwra,Red and Yellow soils,12.71408322731068,0,5.9,16.77495232897338,2.110155905799066,23.39,824.81,85.63,0
Mustard,Black soils,49.5300825663572,0,5.51,153.43110336778798,4.824259422343958,25.34,835.26,90.0,0
Gram,Alluvial soils,92.8493387422751,1,6.63,64.25799140275164,4.914860850641632,29.86,859.58,77.29,1
Maize,Laterite soils,32.09495506812422,0,6.46,71.06637841499042,4.98667080551723,24.92,870.59,74.87,0
Rice,Alluvial soils,36.01014845087093,0,5.98,95.5705372998716,0.9837850209673618,20.82,926.9,77.72,0
summer paddy,Red and Yellow soils,1.3568197489404303,1,6.13,169.14624833347128,4.405057679473639,28.93,869.54,79.18,0
Millets,Black soils,15.194191435755716,1,6.1,139.19187074455024,2.3495259339216563,30.0,909.13,73.0,1
Masoor,Red and Yellow soils,90.46926764515013,1,6.34,39.5265414675269,4.552431153446992,26.65,829.56,77.25,0
summer paddy,Alluvial soils,7.078898910240252,1,5.5,133.05676737201873,2.8391106476553305,22.85,961.58,81.4,0
Pea,Red and Yellow soils,57.89621108388996,1,5.93,140.3534641806105,3.0806227397827857,27.22,955.67,83.09,1
Kulthi,Black soils,93.64418332139984,1,5.6,135.85787194702743,2.7374408939283854,30.0,957.06,90.0,1
Wheat,Red and Yellow soils,44.32758410771781,0,6.47,147.39729054115696,3.125924867676585,24.68,839.97,60.05,0
Moong,Laterite soils,4.258463097456195,0,5.77,181.9289995636216,3.8846723421151497,26.6,919.0,75.49,0
Maize,Red and Yellow soils,73.05988458504615,0,7.0,100.07917652497429,3.303778717019921,20.0,819.1,66.64,0
Urd,Alluvial soils,37.78258122050927,1,6.03,46.08242628582618,2.6125853106729853,27.82,920.36,70.97,0
Masoor,Red and Yellow soils,90.46926764515013,1,6.27,39.5265414675269,4.552431153446992,26.37,837.65,73.98,0
summer paddy,Red and Yellow soils,23.656969306526207,1,6.96,160.81222387384514,2.887401159556615,28.33,888.06,60.56,1
Jwar,Laterite soils,85.67941919967865,1,5.68,155.92944761114924,4.804050202111057,28.38,959.92,64.73,1
Jwar,Laterite soils,83.27429064883648,1,5.64,66.97405545052723,4.904528295647274,26.1,833.34,67.24,1
Rice,Alluvial soils,49.78214071680444,0,6.49,54.89730595991944,1.04622923932641,22.91,883.77,73.27,0
Gram,Black soils,60.6590114165344,0,5.86,89.25746879492321,4.041605590451173,25.61,818.17,88.89,0
summer paddy,Alluvial soils,62.00398399717235,0,6.65,38.761830651487706,4.14766925501463,23.92,875.65,74.78,0
Maize,Laterite soils,59.61861413363324,1,5.6,135.50678958732516,2.9379073788004195,23.23,934.66,79.76,1
Gram,Alluvial soils,11.03940647751555,0,6.82,53.34742166871745,2.74635152842651,27.74,773.81,73.93,0
Niger,Red and Yellow soils,16.887171155387144,1,5.94,22.167450486029797,2.846606265660132,27.04,854.32,73.68,0
Maize,Black soils,25.60173042272508,1,6.64,165.05125349950538,2.360850866018045,29.63,841.38,66.29,1
Maize,Laterite soils,59.61861413363324,1,5.5,135.50678958732516,2.9379073788004195,23.78,908.69,77.7,1
Millets,Alluvial soils,95.28279889194648,1,6.42,29.144702967043564,4.024157339354911,21.96,860.12,69.73,0
Tiwra,Black soils,51.6709483055929,0,6.98,135.42477390060515,3.1134728386348294,22.31,913.07,81.57,0
Pea,Alluvial soils,30.453837006264006,0,5.65,185.93651068955492,1.0198778892903464,29.6,950.76,72.49,0
Mustard,Alluvial soils,5.985936900346184,1,5.5,55.23498004685733,0.9143669321101572,23.25,960.79,65.72,1
Millets,Laterite soils,40.123933186942935,1,5.93,78.28259692949361,2.6365415718597265,23.99,863.71,70.79,1
Millets,Black soils,46.115623150526005,1,6.44,177.58949627751142,1.0156582803711816,27.03,802.25,71.07,1
Groundnut,Black soils,87.53054551977526,0,5.75,172.43490927868564,4.158548482629399,30.0,838.31,71.14,0
Maize,Red and Yellow soils,83.97676737225935,0,5.77,174.8228236194111,1.95984723189331,24.94,908.52,86.04,0
summer paddy,Alluvial soils,92.14077589708448,0,5.63,37.26311684885115,2.4051624361938035,21.17,883.65,77.13,0
Jwar,Red and Yellow soils,69.32300344575232,0,6.97,63.73200903681688,0.6010337902162692,29.01,810.17,82.77,0
Niger,Red and Yellow soils,30.05926746262701,0,5.84,171.41131547239257,3.621531844526511,28.19,982.1,62.12,0
Millets,Laterite soils,11.564782214969178,1,6.58,120.43280013719917,3.7676132617091977,26.95,822.71,60.06,1
Rice,Red and Yellow soils,7.996150840499768,0,7.0,73.07030318124619,1.7926143362906817,24.59,885.35,74.7,0
Niger,Black soils,41.79287336304921,0,7.0,54.696853754845804,1.7969102556076575,22.79,801.7,69.65,0
Mustard,Black soils,8.188474407011933,1,6.81,47.59586392867045,2.8105878706836,20.46,846.41,64.8,0
Jwar,Alluvial soils,89.71217350262663,0,6.67,25.10256180019756,4.094914179917966,24.29,915.72,65.83,0
Pea,Laterite soils,23.44233244018282,0,6.31,87.75414749046334,4.298467138068505,22.52,908.12,85.46,0
Gram,Alluvial soils,6.631856397258757,1,6.68,199.531133950268,4.800063599754694,21.13,876.59,83.23,0
Millets,Black soils,46.115623150526005,1,6.44,177.58949627751142,1.0156582803711816,27.61,925.55,68.99,1
Mustard,Alluvial soils,2.3002039972834387,0,6.53,145.61959193869544,2.519545815592032,26.36,802.43,78.23,0
Gram,Laterite soils,25.539681660071125,1,6.68,24.59636681009846,2.769413193485069,22.0,930.27,80.1,0
Tiwra,Red and Yellow soils,36.11241183442073,0,5.9,127.43746461709286,3.6934087696499662,28.31,927.37,66.73,0
summer paddy,Laterite soils,14.757076703479033,0,6.47,114.56572536211222,3.841667344001905,22.47,799.6,76.66,0
Gram,Black soils,48.6773164556799,1,5.5,69.28313557959125,2.0201114088284804,21.26,960.38,82.98,1
Til,Alluvial soils,25.073589779047172,0,6.83,173.56684832753513,0.5153972218655465,24.94,793.08,64.65,0
Moong,Alluvial soils,74.91849185092191,1,6.5,35.66011307470839,3.274662483685392,21.04,822.59,90.0,0
Millets,Red and Yellow soils,70.98318926589636,1,6.92,74.80825570491946,3.7312992983988873,26.78,835.23,61.7,1
Soybean,Alluvial soils,73.18122507589274,0,5.92,84.15235572039454,4.546057014434088,23.82,944.84,84.61,0
Soybean,Black soils,76.5747447185727,0,6.15,55.80956789226062,1.6624085030446671,21.24,910.0,88.4,0
Wheat,Black soils,27.701983404171347,1,6.98,165.79370043835235,0.8135175506595091,26.49,861.54,89.37,1
Groundnut,Alluvial soils,51.66383286816028,0,6.3,98.78595372126168,1.518977035891242,21.68,900.39,70.34,0
Arhar,Black soils,58.272667448535096,0,5.99,146.75311324207283,0.571651324312384,20.0,977.8,64.93,0
Maize,Black soils,19.463557757075588,0,6.61,125.4704718867283,2.598418486481846,21.99,929.07,81.05,0
Urd,Alluvial soils,3.862270503389171,0,6.93,55.87963143873647,4.218136005495886,21.14,767.59,82.3,0
Arhar,Laterite soils,84.46788570106386,1,5.87,192.94268675753716,2.7573837199416857,25.86,892.62,71.31,1
Wheat,Red and Yellow soils,58.75812809075228,0,5.62,61.15233492569079,2.7512492589727047,21.21,890.73,64.58,0
Gram,Black soils,78.84309895532813,1,6.16,101.37659921705163,0.5595492491183836,20.98,894.86,81.45,0
Jwar,Black soils,87.71268641532818,0,6.37,15.698221174437968,2.9018118843038945,22.9,798.05,83.32,0
Gram,Red and Yellow soils,82.07588905682253,0,6.77,18.009491866681152,3.233362891898263,20.76,789.51,77.53,0
Soybean,Black soils,76.5747447185727,0,6.03,55.80956789226062,1.6624085030446671,21.76,891.29,84.26,0
Rice,Black soils,51.78490534951984,1,5.57,159.67777079366866,3.8935916410771423,20.0,878.94,76.34,1
Pea,Alluvial soils,17.17303816819014,0,5.7,163.3134475429299,2.644391106796571,26.48,963.88,66.71,0
Urd,Alluvial soils,3.862270503389171,0,6.85,55.87963143873647,4.218136005495886,21.69,766.83,87.9,0
Millets,Red and Yellow soils,70.98318926589636,1,6.74,74.80825570491946,3.7312992983988873,27.65,829.07,61.34,1
Groundnut,Laterite soils,73.65874563961616,0,6.15,22.36466943541153,2.773808931043931,24.81,845.12,65.9,0
summer paddy,Alluvial soils,80.44770135267859,0,7.0,29.64755058306169,4.7260075846814615,21.98,823.85,83.66,0
Tiwra,Laterite soils,77.41000299816143,0,5.96,102.68567704073148,4.5790889615245725,20.69,936.86,66.1,0
Mustard,Laterite soils,61.737953589033744,0,5.82,65.69585886371809,1.5602596870875736,25.86,899.58,86.21,0
Pea,Red and Yellow soils,32.745807896062146,1,6.19,26.481396356110054,4.152733501535543,23.25,919.95,89.43,0
Pea,Alluvial soils,17.17303816819014,0,5.76,163.3134475429299,2.644391106796571,27.78,827.44,68.46,0
Pea,Alluvial soils,17.17303816819014,0,5.83,163.3134475429299,2.644391106796571,26.31,845.53,69.85,0
Maize,Black soils,19.463557757075588,0,6.57,125.4704718867283,2.598418486481846,22.74,811.95,79.73,0
Til,Laterite soils,79.80767833149267,1,5.92,195.1869784074493,4.9333156627866845,21.93,925.88,84.2,0
Kulthi,Black soils,5.487798902751413,0,6.01,116.7863204842874,2.954194231161236,23.07,839.77,64.7,0
Urd,Laterite soils,2.7426498464331512,0,5.79,88.14528120125196,4.954035987983664,24.11,891.62,65.3,0
Niger,Black soils,41.408301825253936,1,6.39,31.68152038748095,2.551580468611744,22.67,836.96,66.15,0
Pea,Alluvial soils,17.17303816819014,0,5.69,163.3134475429299,2.644391106796571,26.15,837.37,71.65,0
Maize,Black soils,65.32355202698167,0,5.85,153.432927891906,1.8221311119500412,22.55,873.38,72.65,0
Tiwra,Laterite soils,77.41000299816143,0,5.84,102.68567704073148,4.5790889615245725,20.0,879.04,60.0,0
Wheat,Alluvial soils,86.71163811325147,1,6.27,54.94653337104506,3.359167289944513,27.78,929.8,77.45,1
Millets,Black soils,85.5878730724342,1,6.02,61.37039983559247,3.7262686183632985,27.4,872.13,77.22,0
Pea,Red and Yellow soils,57.89621108388996,1,5.8,140.3534641806105,3.0806227397827857,27.62,935.02,85.04,1
Kulthi,Laterite soils,31.16493766854265,0,6.72,37.76578110224007,3.3810076514253757,23.1,915.95,68.01,0
Gram,Black soils,78.84309895532813,1,6.23,101.37659921705163,0.5595492491183836,20.73,908.43,79.42,0
Mustard,Black soils,19.12922251866725,1,5.73,103.50209792378745,2.617585675899809,27.2,861.1,69.04,0
Kulthi,Black soils,64.62899831981025,0,6.6,83.52491651545493,1.5690018255421825,22.29,871.81,65.89,0
