Crop_Type,Soil_Type,Farm_Size_Acres,Irrigation_Available,Soil_pH,Soil_Nitrogen,Soil_Organic_Matter,Temperature,Rainfall,Humidity,Compatible
Millets,Laterite soils,43.90448238355727,0,6.15,165.51927153855505,0.5251230931434431,20.45,962.58,68.42,0
Mustard,Laterite soils,50.57716960311954,0,5.88,79.28921525200687,1.641631398260391,27.25,831.3,79.83,0
Arhar,Red and Yellow soils,89.63418660147754,0,5.78,197.40269607320457,2.917209527133356,22.84,913.2,75.5,0
Niger,Red and Yellow soils,16.887171155387144,1,5.96,22.167450486029797,2.846606265660132,27.47,898.08,73.84,0
Groundnut,Red and Yellow soils,44.10436539094836,0,5.85,191.6079760172045,1.0565774612663703,21.8,927.57,73.65,0
Arhar,Laterite soils,74.64442798330771,1,6.22,155.32653226232352,1.9369977433354968,29.44,856.56,83.26,1
Arhar,Alluvial soils,57.32803334236286,1,7.0,178.80845618528306,2.3443978045744327,27.94,807.42,86.13,1
Jwar,Black soils,65.54709453271963,1,5.98,14.774203291276631,4.843878235764788,25.47,830.78,81.92,0
Til,Laterite soils,79.9474430875547,1,6.01,173.28889307383915,3.202864513601942,22.53,937.93,63.34,1
Maize,Laterite soils,32.09495506812422,0,6.89,71.06637841499042,4.98667080551723,24.34,866.29,73.64,0
Moong,Laterite soils,75.26532755569725,1,5.85,43.65731320402202,3.3010974637817863,28.89,901.75,65.31,0
Millets,Red and Yellow soils,68.53613344912503,1,6.87,145.54578088551114,2.7638146457013453,21.66,924.35,64.45,1
Soybean,Laterite soils,13.10812731307866,1,5.59,178.12965587280345,2.260207718353315,27.99,876.05,75.44,1
Urd,Black soils,24.427711240308238,0,5.91,40.40200266895553,4.121770237149953,23.41,816.13,89.27,0
Rice,Alluvial soils,36.01014845087093,0,5.96,95.5705372998716,0.9837850209673618,20.66,963.21,79.42,0
Gram,Alluvial soils,44.36061613463463,1,5.5,51.92836348552057,1.185780320544819,21.71,859.73,70.71,1
summer paddy,Black soils,99.14865361366142,0,6.18,134.30705078512983,1.949386589804747,24.83,946.1,62.51,0
Masoor,Black soils,57.674849565932185,0,6.6,50.45115979273248,1.5982455206728323,24.75,834.06,62.64,0
Til,Alluvial soils,48.12232243119416,1,5.69,159.19400511003866,4.48088955820164,20.0,960.87,72.88,1
Mustard,Laterite soils,2.422650386748149,1,5.58,50.003662732995785,1.3339062519960363,27.39,895.06,62.19,1
Tiwra,Alluvial soils,7.949464529363647,1,6.93,26.11128283567805,0.5044061015460503,21.95,863.99,80.82,0
Tiwra,Black soils,14.00913180874091,1,5.58,192.864017307691,3.587869631963185,23.76,926.34,76.59,1
Kulthi,Laterite soils,20.90726535219855,0,6.77,98.52331092318568,2.606152200854422,23.37,895.48,74.36,0
Kulthi,Black soils,23.189085786347796,0,6.05,189.8627111419892,2.7848888056767773,29.0,811.33,87.91,0
Maize,Black soils,73.32267007953085,0,5.93,47.49317757286676,0.6835265598024884,25.89,826.74,67.49,0
Til,Black soils,29.59626120983151,0,6.39,26.91842836664658,2.7167595174345838,27.9,884.03,90.0,0
Moong,Alluvial soils,72.89801626222972,0,5.83,147.08444454896002,1.630372576341142,28.52,982.63,64.88,0
Jwar,Alluvial soils,8.770750022223734,1,5.98,115.99582439793596,2.540243063469655,22.54,872.55,87.51,1
Mustard,Red and Yellow soils,67.90567177519311,0,7.0,184.57009859164535,2.8827361969169605,22.59,823.19,85.87,0
Urd,Black soils,24.427711240308238,0,6.23,40.40200266895553,4.121770237149953,23.24,806.03,86.78,0
Mustard,Alluvial soils,2.3002039972834387,0,6.54,145.61959193869544,2.519545815592032,25.05,935.24,71.99,0
summer paddy,Laterite soils,97.19340985732984,0,6.96,109.52068301196128,2.3271442877923745,30.0,909.16,69.82,0
Moong,Alluvial soils,26.489067920660645,1,5.66,57.774369919506846,4.0238207365493945,21.63,838.53,81.71,1
Millets,Alluvial soils,45.51927766356464,0,5.79,17.637805914713663,4.038528886844827,22.81,956.75,61.93,0
Til,Red and Yellow soils,83.59129485493202,0,6.32,36.09993908037054,0.925693566787786,22.76,868.22,64.78,0
Til,Laterite soils,82.11526872345533,0,5.87,179.22366038694898,3.004640999287888,24.12,839.2,66.14,0
Niger,Alluvial soils,40.72168891707997,1,6.51,64.74785133657514,2.41594149570782,23.54,822.67,76.47,1
Kulthi,Black soils,64.62899831981025,0,6.81,83.52491651545493,1.5690018255421825,23.32,881.95,64.03,0
Soybean,Alluvial soils,45.929950244441066,1,6.74,146.06295145488895,4.868631700892124,26.73,798.74,73.27,0
summer paddy,Black soils,60.308079523188816,0,6.86,43.46443527108601,3.000106367186519,28.96,857.42,83.77,0
Groundnut,Red and Yellow soils,44.10436539094836,0,5.87,191.6079760172045,1.0565774612663703,23.83,977.01,68.0,0
Millets,Alluvial soils,66.1773521263443,1,6.44,121.45483757861142,4.880676349583943,25.49,933.97,64.31,1
Kulthi,Alluvial soils,95.13326238868204,1,6.64,125.509145492839,4.864218401260991,24.71,933.57,62.52,1
Groundnut,Black soils,13.083322941050284,0,6.1,85.59418473765709,3.41430524157662,24.02,968.17,60.67,0
Maize,Black soils,65.32355202698167,0,5.83,153.432927891906,1.8221311119500412,21.72,870.23,76.03,0
Tiwra,Laterite soils,46.4327359055748,0,6.15,65.38166189792891,1.8247075099447776,26.08,814.02,78.08,0
Tiwra,Red and Yellow soils,27.092825029366224,1,5.87,153.70269592651675,1.2125187749279782,27.54,856.99,65.48,1
Millets,Black soils,6.907493912567169,0,6.75,84.40519823967013,2.862263975769026,28.51,834.11,81.84,0
Rice,Alluvial soils,36.01014845087093,0,5.78,95.5705372998716,0.9837850209673618,21.23,926.16,75.74,0
Arhar,Alluvial soils,57.32803334236286,1,6.97,178.80845618528306,2.3443978045744327,29.31,871.67,86.1,1
Til,Laterite soils,82.11526872345533,0,5.94,179.22366038694898,3.004640999287888,25.62,834.88,64.37,0
Niger,Alluvial soils,40.72168891707997,1,6.05,64.74785133657514,2.41594149570782,23.57,825.22,74.94,1
Arhar,Red and Yellow soils,89.63418660147754,0,5.97,197.40269607320457,2.917209527133356,25.33,850.69,74.4,0
Masoor,Black soils,32.78096124453907,1,5.73,155.80477364636056,4.464364499262837,29.77,928.62,85.73,1
Masoor,Alluvial soils,88.17766186897569,0,5.85,13.862974164951854,3.4365674693025685,26.01,947.9,81.93,0
Groundnut,Alluvial soils,7.595586649378683,1,7.0,32.52112578042177,2.090866635406147,23.04,934.19,60.0,0
Gram,Red and Yellow soils,63.32634654351951,1,5.89,83.0836277339837,1.436439024649144,26.01,926.25,82.25,1
Jwar,Alluvial soils,75.59152131396844,1,6.53,79.91476651727123,4.875495742078561,21.69,937.03,76.59,1
Arhar,Alluvial soils,39.45787077617061,1,6.24,191.36893057921523,4.646728325885565,20.88,852.05,65.71,0
Rice,Black soils,51.78490534951984,1,5.5,159.67777079366866,3.8935916410771423,21.54,873.75,77.51,1
Millets,Laterite soils,48.74312011750155,0,6.18,120.33880048951929,2.4768589850115967,20.0,814.9,77.35,0
Jwar,Laterite soils,52.03647167552329,1,6.49,64.66675150721977,1.1856502725788038,29.89,956.69,62.23,1
Arhar,Laterite soils,70.69460626460166,0,6.24,128.31657060515244,4.766392383485942,25.04,906.8,90.0,0
Arhar,Laterite soils,10.205047368034332,1,6.29,171.60702634754793,1.5679546063176029,29.24,901.29,72.35,0
Gram,Red and Yellow soils,82.07588905682253,0,6.86,18.009491866681152,3.233362891898263,20.01,819.9,83.31,0
Maize,Red and Yellow soils,92.61970763557478,1,6.97,58.18133438986627,3.1266305880832834,29.73,796.4,62.41,0
Arhar,Black soils,7.8885965708143235,0,7.0,22.190126691675964,1.5355669671957597,24.42,824.03,83.67,0
Kulthi,Alluvial soils,17.77720417995551,1,7.0,186.6233951811228,2.9967585527538096,20.95,812.33,63.81,1
Tiwra,Laterite soils,41.61828535466275,1,6.22,25.379723997991185,4.950763297623329,24.39,879.57,64.4,0
Soybean,Alluvial soils,1.0845160463029235,0,5.93,132.15140054930788,1.295639412046346,24.97,810.39,88.78,0
Niger,Black soils,41.408301825253936,1,6.5,31.68152038748095,2.551580468611744,23.65,882.2,66.72,0
Jwar,Black soils,13.99127022595174,1,6.29,96.4732462540386,1.8688803337971989,22.29,871.05,76.72,1
Mustard,Black soils,48.223606509415184,0,5.73,42.21612474828965,3.626063543977249,27.09,871.1,72.68,0
Wheat,Red and Yellow soils,58.75812809075228,0,6.06,61.15233492569079,2.7512492589727047,20.69,940.98,69.7,0
Jwar,Laterite soils,85.67941919967865,1,5.63,155.92944761114924,4.804050202111057,28.33,863.81,62.83,1
Kulthi,Black soils,18.967225361011167,0,6.98,10.664611709977248,0.7513002185498734,21.88,869.89,60.14,0
Maize,Red and Yellow soils,73.05988458504615,0,7.0,100.07917652497429,3.303778717019921,20.0,773.7,67.22,0
Mustard,Laterite soils,53.54515854139666,1,6.74,108.2514903397496,3.718948332542829,25.75,789.04,68.75,1
Soybean,Red and Yellow soils,8.583758015057295,1,6.6,20.154563205107696,4.90903272481961,20.0,840.79,89.64,0
Tiwra,Red and Yellow soils,49.47275930960727,1,6.99,64.97986652212177,4.40748983958334,25.98,814.37,84.53,0
Arhar,Laterite soils,96.60763642238672,0,6.54,133.99567920563555,1.2167870909791818,21.22,871.09,80.35,0
Moong,Laterite soils,75.26532755569725,1,5.78,43.65731320402202,3.3010974637817863,29.75,982.43,65.08,0
Mustard,Laterite soils,71.43977713087003,0,5.81,192.4061665391249,2.318230840930169,20.0,869.22,74.15,0
Arhar,Alluvial soils,57.32803334236286,1,6.93,178.80845618528306,2.3443978045744327,28.92,811.46,87.07,1
Kulthi,Laterite soils,31.16493766854265,0,6.8,37.76578110224007,3.3810076514253757,21.65,804.17,71.32,0
Jwar,Red and Yellow soils,54.09861316205604,1,5.54,43.55196900142567,2.5235327567755976,27.66,913.92,75.69,0
Til,Alluvial soils,20.130363157001845,1,6.0,96.39301275682372,3.99987462399122,26.11,936.59,68.43,1
Moong,Alluvial soils,72.89801626222972,0,6.11,147.08444454896002,1.630372576341142,28.49,958.44,61.51,0
Tiwra,Red and Yellow soils,27.092825029366224,1,6.02,153.70269592651675,1.2125187749279782,28.33,820.25,63.41,1
Moong,Red and Yellow soils,40.84306264961799,1,6.51,123.39168044535634,4.282926461335064,24.7,842.12,65.3,1
Jwar,Black soils,87.71268641532818,0,6.35,15.698221174437968,2.9018118843038945,24.32,889.69,88.05,0
Urd,Alluvial soils,37.78258122050927,1,5.54,46.08242628582618,2.6125853106729853,26.84,984.63,67.29,0
Kulthi,Alluvial soils,95.13326238868204,1,6.51,125.509145492839,4.864218401260991,26.1,921.77,61.49,1
Tiwra,Laterite soils,44.157514598221695,0,6.4,20.786220688080256,4.760647059177217,23.21,800.55,70.36,0
summer paddy,Laterite soils,97.19340985732984,0,6.92,109.52068301196128,2.3271442877923745,28.34,836.27,67.78,0
Rice,Red and Yellow soils,62.88030372406628,0,6.22,69.50062910462015,4.898555948589926,25.22,925.87,77.07,0
Til,Black soils,58.53364358235279,1,6.7,199.36210175604907,0.7934570356250641,30.0,898.87,75.88,1
Moong,Black soils,66.35159251639024,0,5.64,154.92011886243904,4.532794847215374,25.37,881.05,65.71,0
Urd,Red and Yellow soils,80.12909695909734,0,6.85,70.99504826835619,4.201089365152599,29.7,901.35,81.03,0
Til,Alluvial soils,85.22978983877745,1,5.69,14.770261505983694,1.7336147501948824,25.86,965.93,60.7,0
summer paddy,Laterite soils,14.757076703479033,0,6.28,114.56572536211222,3.841667344001905,22.45,944.52,76.92,0
Til,Black soils,29.59626120983151,0,6.58,26.91842836664658,2.7167595174345838,27.83,898.21,90.0,0
Til,Black soils,29.59626120983151,0,6.56,26.91842836664658,2.7167595174345838,28.69,856.48,85.31,0
Tiwra,Laterite soils,66.59744978514821,1,6.46,180.71957832423595,3.992147155611458,30.0,915.26,81.71,0
Rice,Alluvial soils,49.78214071680444,0,6.42,54.89730595991944,1.04622923932641,20.46,938.78,73.45,0
Masoor,Alluvial soils,88.17766186897569,0,5.54,13.862974164951854,3.4365674693025685,24.94,947.9,76.4,0
summer paddy,Laterite soils,68.33971322490649,1,7.0,21.80492518759846,3.622176401026044,22.38,794.43,72.75,0
Kulthi,Red and Yellow soils,4.874093193902079,0,5.99,58.01984131719706,1.2796791167350348,21.87,925.04,88.38,0
Jwar,Alluvial soils,89.71217350262663,0,6.48,25.10256180019756,4.094914179917966,22.09,863.55,64.52,0
Tiwra,Laterite soils,46.4327359055748,0,6.31,65.38166189792891,1.8247075099447776,23.98,895.3,74.88,0
Tiwra,Laterite soils,44.157514598221695,0,6.07,20.786220688080256,4.760647059177217,23.58,834.83,72.66,0
Rice,Laterite soils,83.8775957011866,1,5.53,34.37576356945297,2.294909994831729,27.45,963.31,66.38,0
summer paddy,Red and Yellow soils,23.656969306526207,1,6.95,160.81222387384514,2.887401159556615,29.73,794.53,60.0,1
Til,Black soils,58.53364358235279,1,6.86,199.36210175604907,0.7934570356250641,30.0,821.2,80.82,1
Groundnut,Laterite soils,34.78961480849945,1,6.23,100.82047107807897,4.765268097487416,24.92,891.31,82.66,1
Maize,Black soils,25.60173042272508,1,6.98,165.05125349950538,2.360850866018045,28.62,878.0,67.86,1
Moong,Black soils,75.01023382812153,1,7.0,27.654315800797047,2.046099335099027,29.72,872.29,62.76,0
Masoor,Red and Yellow soils,63.29267823677274,1,5.5,149.29521124251127,1.6236523171898996,21.84,875.89,62.16,1
Moong,Alluvial soils,42.49140354238396,0,6.03,56.1970084461051,2.8797560145626053,24.38,864.36,75.46,0
Mustard,Black soils,8.188474407011933,1,7.0,47.59586392867045,2.8105878706836,20.32,832.16,65.06,0
Soybean,Black soils,98.59433372410363,0,5.89,78.26901572028348,4.212803098596902,24.48,883.08,74.23,0
Til,Red and Yellow soils,80.31440413281457,0,6.2,77.60609722671164,0.5869799739884878,27.77,901.53,68.83,0
Tiwra,Black soils,51.6709483055929,0,7.0,135.42477390060515,3.1134728386348294,22.91,883.21,84.39,0
Groundnut,Red and Yellow soils,96.74499664722,1,5.81,178.92269764733769,2.42511046193267,27.1,810.66,80.39,1
Pea,Red and Yellow soils,77.1904149781785,1,6.23,159.6942075375746,3.61915464017993,24.06,930.88,61.87,1
Soybean,Black soils,43.93909969768636,1,6.9,187.44094250103575,3.156684445310398,28.41,908.08,87.8,1
Millets,Laterite soils,43.90448238355727,0,6.23,165.51927153855505,0.5251230931434431,21.85,944.25,68.16,0
Til,Laterite soils,79.9474430875547,1,5.64,173.28889307383915,3.202864513601942,21.95,936.42,64.71,1
Jwar,Red and Yellow soils,14.921019331346107,0,6.01,199.58265014089395,3.3401633423800927,22.86,911.62,86.78,0
Urd,Red and Yellow soils,21.596618772360653,1,6.95,136.9355851898517,2.343072110888093,21.3,878.83,90.0,1
Moong,Red and Yellow soils,6.70159104623501,0,6.84,154.37849353994258,1.4738508434764648,21.49,945.94,61.81,0
Rice,Alluvial soils,36.01014845087093,0,5.73,95.5705372998716,0.9837850209673618,21.92,969.63,73.93,0
Pea,Black soils,60.61327630651897,1,6.21,71.88729840163472,3.3834428136844004,26.34,894.99,62.8,1
Gram,Alluvial soils,40.02287500376711,1,6.82,152.92792867079348,3.896782705565548,24.83,793.74,62.92,1
Rice,Laterite soils,6.748270550218036,0,5.9,153.16939920228737,1.174174578363922,23.88,834.7,60.94,0
summer paddy,Alluvial soils,68.88862950071787,1,6.11,73.83428244149384,0.5966557233781861,27.82,814.99,80.74,1
summer paddy,Red and Yellow soils,39.66105407075501,0,6.41,35.35427059036928,1.3256422203939051,21.41,814.12,60.33,0
summer paddy,Alluvial soils,62.00398399717235,0,6.97,38.761830651487706,4.14766925501463,22.49,919.74,79.96,0
Pea,Red and Yellow soils,14.258821823399837,1,6.65,181.6323051076012,4.302368943900499,26.84,823.59,67.83,1
Tiwra,Alluvial soils,57.12809708824221,1,6.53,197.0604365484146,3.9823961897083984,22.82,936.34,65.34,1
Rice,Laterite soils,36.067847125393314,1,5.67,45.080516013725855,3.846756333323527,20.16,994.1,60.0,0
Tiwra,Laterite soils,83.03751864098753,0,6.01,103.43937315702806,4.951128879703812,29.85,862.58,72.65,0
Soybean,Black soils,98.59433372410363,0,5.76,78.26901572028348,4.212803098596902,25.53,964.16,69.86,0
Groundnut,Red and Yellow soils,36.53238610880504,0,7.0,92.22094687585086,0.9655793146476612,24.99,891.57,74.22,0
Mustard,Alluvial soils,12.351657408054075,1,5.84,74.45869273649792,2.028361205368407,22.21,928.09,81.01,1
Til,Alluvial soils,95.1984444835079,0,5.91,142.64313814170387,3.0749607676792494,26.34,892.96,90.0,0
Moong,Alluvial soils,42.49140354238396,0,6.03,56.1970084461051,2.8797560145626053,25.96,935.17,75.97,0
Wheat,Alluvial soils,91.05415430835896,0,6.82,160.42512776637145,0.6999369117890404,20.37,901.01,88.96,0
Masoor,Alluvial soils,88.17766186897569,0,5.75,13.862974164951854,3.4365674693025685,26.32,869.32,75.66,0
Til,Red and Yellow soils,85.94972915026943,1,5.7,124.22027903539907,4.9855581453472375,20.15,973.81,80.07,1
Tiwra,Black soils,94.76385180041332,0,6.44,110.7678118617717,0.8166051320582242,26.25,845.75,84.91,0
Til,Alluvial soils,48.12232243119416,1,5.85,159.19400511003866,4.48088955820164,20.0,936.28,76.79,1
Millets,Black soils,15.194191435755716,1,6.02,139.19187074455024,2.3495259339216563,30.0,944.45,76.74,1
Arhar,Alluvial soils,16.947340444794044,0,6.7,115.46353355361116,3.294811394244745,24.13,828.9,76.76,0
Pea,Red and Yellow soils,45.88200025350533,0,6.82,166.4197314414131,0.7604645881312596,25.91,926.42,69.0,0
Jwar,Black soils,87.71268641532818,0,6.24,15.698221174437968,2.9018118843038945,23.06,902.11,88.28,0
Gram,Alluvial soils,96.98944330900548,0,6.77,18.44939670465994,1.562279272549458,23.59,852.69,76.68,0
Urd,Red and Yellow soils,22.62538625387936,1,6.2,187.4545404933927,3.635494046187656,20.98,902.61,83.42,0
summer paddy,Alluvial soils,7.078898910240252,1,5.53,133.05676737201873,2.8391106476553305,24.43,890.12,85.85,0
Rice,Red and Yellow soils,94.9606118039142,0,5.85,54.1128672085785,1.619877527026648,22.83,959.11,62.01,0
summer paddy,Black soils,99.14865361366142,0,6.13,134.30705078512983,1.949386589804747,22.33,886.49,60.0,0
Millets,Alluvial soils,43.70916466330876,1,5.87,39.41587779577248,2.043259526678144,25.96,899.78,87.63,0
Moong,Laterite soils,75.26532755569725,1,5.98,43.65731320402202,3.3010974637817863,28.08,827.32,64.02,0
Maize,Laterite soils,80.06913248485557,0,6.34,60.5239790933438,1.7659599285259715,27.97,877.8,68.39,0
Pea,Laterite soils,13.913505998801302,1,5.96,198.6012534110168,2.571015400924413,25.41,861.51,67.08,1
Kulthi,Black soils,67.84108048066902,1,6.6,44.23042527392003,2.349613359680567,21.49,867.7,82.54,0
Gram,Black soils,18.54638357946299,1,5.84,34.31846563723244,1.5054079551932045,25.16,848.23,73.26,0
summer paddy,Red and Yellow soils,39.66105407075501,0,6.51,35.35427059036928,1.3256422203939051,21.12,948.64,63.24,0
Urd,Alluvial soils,37.78258122050927,1,5.82,46.08242628582618,2.6125853106729853,28.92,951.58,74.84,0
Millets,Laterite soils,40.123933186942935,1,5.98,78.28259692949361,2.6365415718597265,24.5,929.33,71.21,1
Masoor,Red and Yellow soils,90.46926764515013,1,5.91,39.5265414675269,4.552431153446992,25.34,817.47,76.13,0
Urd,Red and Yellow soils,21.596618772360653,1,7.0,136.9355851898517,2.343072110888093,21.96,816.01,90.0,1
Niger,Laterite soils,4.079749834554197,0,5.5,99.53335179078957,3.6129767886177073,26.03,993.35,68.96,0
Groundnut,Laterite soils,65.31840295659302,0,7.0,141.36645020981774,4.393638773635823,26.31,754.41,84.88,0
Millets,Laterite soils,57.962788657384245,1,6.36,176.98515468543576,1.3308049793192296,30.0,936.2,80.95,1
Tiwra,Alluvial soils,49.96403886906193,0,6.52,129.23233750459332,1.024483141899196,24.37,820.27,68.15,0
Soybean,Laterite soils,71.15073745457829,1,5.87,34.43015994612051,2.8276033668845826,28.03,864.23,72.06,0
Jwar,Laterite soils,85.67941919967865,1,5.71,155.92944761114924,4.804050202111057,28.36,968.17,62.98,1
Arhar,Black soils,7.8885965708143235,0,6.93,22.190126691675964,1.5355669671957597,24.57,902.55,80.57,0
Til,Black soils,85.01927690614711,0,6.63,142.2143460301832,3.3364185717505808,21.88,842.8,73.65,0
Masoor,Alluvial soils,71.71208281936302,0,7.0,31.377403355249527,1.0655330314056928,26.13,826.29,64.41,0
Pea,Black soils,60.61327630651897,1,6.19,71.88729840163472,3.3834428136844004,27.21,933.59,64.92,1
Jwar,Alluvial soils,89.71217350262663,0,6.36,25.10256180019756,4.094914179917966,23.14,822.57,66.17,0
Jwar,Alluvial soils,89.71217350262663,0,6.42,25.10256180019756,4.094914179917966,22.63,825.39,72.36,0
Jwar,Red and Yellow soils,28.76255629578411,1,6.07,177.41725250309972,0.8627567390016935,24.71,828.61,71.25,1
Mustard,Laterite soils,53.54515854139666,1,6.61,108.2514903397496,3.718948332542829,25.22,916.3,74.58,1
Masoor,Red and Yellow soils,42.05432526241285,0,6.72,90.60728467834542,3.089700259916918,25.7,865.09,69.11,0
Pea,Alluvial soils,16.94988061339748,1,6.7,184.5564527018232,4.554417666294789,25.96,923.99,68.48,1
Millets,Black soils,8.545620951059774,1,6.43,161.95956637121765,4.866411463972916,30.0,834.39,83.72,1
Rice,Alluvial soils,49.78214071680444,0,6.9,54.89730595991944,1.04622923932641,21.75,825.49,75.95,0
Arhar,Red and Yellow soils,89.63418660147754,0,5.98,197.40269607320457,2.917209527133356,23.58,868.62,76.59,0
Soybean,Laterite soils,71.15073745457829,1,5.54,34.43015994612051,2.8276033668845826,27.67,844.34,71.48,0
Niger,Black soils,41.408301825253936,1,6.44,31.68152038748095,2.551580468611744,22.57,820.9,63.87,0
Masoor,Black soils,56.607644110296,0,6.16,14.313069493331705,2.07281804952572,28.0,906.24,69.06,0
summer paddy,Red and Yellow soils,23.656969306526207,1,6.68,160.81222387384514,2.887401159556615,29.97,922.33,60.57,1
Tiwra,Laterite soils,83.03751864098753,0,5.67,103.43937315702806,4.951128879703812,29.49,859.95,76.74,0
Masoor,Red and Yellow soils,63.29267823677274,1,5.5,149.29521124251127,1.6236523171898996,22.14,862.23,60.0,1
Groundnut,Laterite soils,65.31840295659302,0,6.82,141.36645020981774,4.393638773635823,27.16,916.83,84.02,0
Niger,Alluvial soils,30.9149550672235,0,6.94,25.390180382606133,4.890082443067278,21.43,880.37,79.83,0
Niger,Laterite soils,14.75564765833209,1,5.8,43.53470873409088,3.958799053421168,30.0,874.43,81.08,0
Rice,Black soils,5.27909199036012,1,6.96,172.95426825777906,0.8633173028000611,20.02,791.23,64.6,1
Mustard,Black soils,49.5300825663572,0,5.58,153.43110336778798,4.824259422343958,27.2,932.83,87.13,0
Tiwra,Alluvial soils,94.65421714056572,0,5.5,98.95128901135244,3.864899065380877,20.01,911.68,90.0,0
Rice,Alluvial soils,54.82894674818631,0,6.17,199.60504257664195,1.60459882847338,21.07,881.64,64.6,0
Masoor,Red and Yellow soils,34.865602801136006,1,5.61,74.53290343716962,0.976484678989204,20.0,962.44,67.52,1
Mustard,Red and Yellow soils,67.90567177519311,0,6.96,184.57009859164535,2.8827361969169605,24.6,864.87,84.67,0
Urd,Black soils,54.97589680292262,1,5.78,182.3901767961132,0.6312941161897548,25.21,917.29,84.96,0
Soybean,Black soils,98.59433372410363,0,5.8,78.26901572028348,4.212803098596902,24.79,940.54,73.65,0
Millets,Laterite soils,11.564782214969178,1,6.34,120.43280013719917,3.7676132617091977,24.55,933.88,60.0,1
Moong,Black soils,70.46581678149187,0,5.78,21.66905565059997,4.032486033053475,20.0,868.95,85.5,0
Jwar,Alluvial soils,87.5833721223469,0,6.27,73.36725049269779,3.5742192788952645,28.71,892.84,61.93,0
Jwar,Black soils,28.67326065577008,0,6.28,62.69765596562617,3.9383874571860433,23.01,838.28,80.69,0
Gram,Alluvial soils,16.672643607007103,0,6.1,103.22443146605498,0.846637066382314,20.02,955.47,60.91,0
Gram,Red and Yellow soils,82.07588905682253,0,6.89,18.009491866681152,3.233362891898263,20.11,849.41,82.25,0
Mustard,Laterite soils,95.8059931058451,0,5.71,103.02761838487882,4.034661034793127,22.6,911.25,60.0,0
Tiwra,Laterite soils,41.61828535466275,1,6.5,25.379723997991185,4.950763297623329,24.48,835.62,62.75,0
Millets,Alluvial soils,43.70916466330876,1,6.04,39.41587779577248,2.043259526678144,26.63,947.14,89.82,0
Kulthi,Alluvial soils,92.5492169547469,1,6.74,172.39818815807868,1.6613788159021248,26.65,914.89,85.11,1
Tiwra,Laterite soils,66.59744978514821,1,6.27,180.71957832423595,3.992147155611458,28.71,907.72,80.36,0
Gram,Alluvial soils,16.672643607007103,0,6.19,103.22443146605498,0.846637066382314,20.84,952.54,66.29,0
Masoor,Red and Yellow soils,84.52316916652465,1,6.27,136.06206737070266,3.720799011587236,24.49,808.54,76.43,1
summer paddy,Laterite soils,90.855464380136,0,5.5,88.93461010502237,2.2896711723008787,23.8,943.1,84.24,0
Niger,Red and Yellow soils,54.18360976009397,1,6.91,118.99187835760888,4.683784908669928,23.32,841.54,75.76,1
Maize,Red and Yellow soils,73.05988458504615,0,7.0,100.07917652497429,3.303778717019921,20.0,820.69,65.26,0
summer paddy,Red and Yellow soils,39.66105407075501,0,6.62,35.35427059036928,1.3256422203939051,23.87,919.2,66.0,0
Pea,Black soils,60.61327630651897,1,5.96,71.88729840163472,3.3834428136844004,25.45,934.55,61.46,1
Tiwra,Alluvial soils,28.87196897058254,0,6.69,17.161441426265586,4.476599320211214,29.92,869.56,67.62,0
Groundnut,Black soils,77.0287821542821,1,6.19,28.30353013570137,1.0980962288868708,28.88,926.01,80.73,0
Urd,Laterite soils,59.08990961897472,0,5.92,192.0845844938899,2.9650442270922275,22.17,897.22,64.69,0
Mustard,Black soils,49.5300825663572,0,5.81,153.43110336778798,4.824259422343958,25.9,837.69,86.35,0
Soybean,Laterite soils,71.15073745457829,1,5.66,34.43015994612051,2.8276033668845826,28.71,935.2,72.75,0
Millets,Alluvial soils,11.562316984377864,1,6.11,36.32941582572472,4.6043699786807775,25.08,912.76,64.82,0
Urd,Alluvial soils,18.245949358971803,1,6.25,144.86143436361849,4.22251584341133,26.74,830.41,70.99,1
Millets,Black soils,85.5878730724342,1,6.14,61.37039983559247,3.7262686183632985,27.0,882.7,77.52,0
Tiwra,Laterite soils,83.03751864098753,0,6.05,103.43937315702806,4.951128879703812,28.34,900.29,71.28,0
Pea,Alluvial soils,30.453837006264006,0,5.53,185.93651068955492,1.0198778892903464,30.0,935.99,79.49,0
Niger,Red and Yellow soils,16.887171155387144,1,6.05,22.167450486029797,2.846606265660132,25.4,813.16,73.38,0
Niger,Black soils,2.645006445988896,0,6.15,149.7523142684901,3.7486793601665775,25.68,928.87,72.93,0
Tiwra,Red and Yellow soils,27.092825029366224,1,5.87,153.70269592651675,1.2125187749279782,26.68,932.6,65.26,1
Moong,Laterite soils,66.7431644007017,1,6.44,36.37326995857885,1.941595947520944,23.26,833.15,79.8,0
Arhar,Black soils,7.8885965708143235,0,6.67,22.190126691675964,1.5355669671957597,23.54,920.05,85.12,0
Pea,Red and Yellow soils,62.89562385255008,1,6.14,137.36228110423383,3.989132493505775,25.28,825.26,88.16,0
Soybean,Laterite soils,82.5219028825696,1,6.43,120.98570933252736,1.84204637395397,22.82,887.99,89.67,1
Kulthi,Alluvial soils,61.837349287810135,1,6.77,27.801636027771064,2.6701487722421016,25.4,927.39,78.56,0
Tiwra,Alluvial soils,49.96403886906193,0,6.86,129.23233750459332,1.024483141899196,26.08,843.94,67.33,0
