time_group,parcel,crop,zone,condition,humidity,rainfall,soil_ph,solar_radiation,temperature,wind_speed
2026-05-27 05:48:40+00:00,parcel_7,sugar_cane,risk,normal,73.42,44.05,5.79,363.83,22.81,13.14
2026-05-27 05:48:40+00:00,parcel_8,sugar_cane,risk,storm,56.15,44.05,5.79,239.46,37.34,34.91
2026-05-27 05:49:40+00:00,parcel_1,rice,normal,normal,90.0,44.05,5.79,737.01,22.55,
2026-05-27 05:49:40+00:00,parcel_2,rice,normal,normal,73.71,44.05,5.79,355.97,24.6,
2026-05-27 05:49:40+00:00,parcel_3,rice,risk,normal,68.52,44.05,5.79,406.67,25.0,
2026-05-27 05:49:40+00:00,parcel_4,rice,risk,normal,76.21,44.05,5.79,813.21,20.13,
2026-05-27 05:49:40+00:00,parcel_5,sugar_cane,normal,normal,84.52,44.05,5.79,680.73,20.19,15.39
2026-05-27 05:49:40+00:00,parcel_6,sugar_cane,normal,normal,69.21,44.05,5.79,588.44,20.0,2.01
2026-05-27 05:49:40+00:00,parcel_7,sugar_cane,risk,normal,61.29,44.05,5.79,562.61,20.99,10.96
2026-05-27 05:49:40+00:00,parcel_8,sugar_cane,risk,normal,68.51,44.05,5.79,876.74,29.87,2.62
2026-05-27 05:50:40+00:00,parcel_1,rice,normal,normal,84.5,44.05,5.79,625.22,28.11,
2026-05-27 05:50:40+00:00,parcel_2,rice,normal,normal,74.58,44.05,5.79,792.92,20.0,
2026-05-27 05:50:40+00:00,parcel_3,rice,risk,normal,81.57,44.05,5.79,938.5,24.16,
2026-05-27 05:50:40+00:00,parcel_4,rice,risk,normal,63.05,44.05,5.79,737.14,26.56,
2026-05-27 05:50:40+00:00,parcel_5,sugar_cane,normal,normal,61.32,44.05,5.79,834.75,28.42,14.93
2026-05-27 05:50:40+00:00,parcel_6,sugar_cane,normal,storm,89.35,44.05,5.79,213.68,19.11,35.0
2026-05-27 05:50:40+00:00,parcel_7,sugar_cane,risk,normal,63.2,44.05,5.79,608.4,21.67,9.36
2026-05-27 05:50:40+00:00,parcel_8,sugar_cane,risk,storm,84.06,44.05,5.79,159.14,16.02,29.33
2026-05-27 05:51:40+00:00,parcel_1,rice,normal,normal,85.63,44.05,5.79,360.81,30.0,
2026-05-27 05:51:40+00:00,parcel_2,rice,normal,normal,61.53,44.05,5.79,490.58,21.51,
2026-05-27 05:51:40+00:00,parcel_3,rice,risk,normal,83.53,44.05,5.79,585.74,22.62,
2026-05-27 05:51:40+00:00,parcel_4,rice,risk,storm,36.91,44.05,5.79,192.92,35.56,
2026-05-27 05:51:40+00:00,parcel_5,sugar_cane,normal,normal,62.97,44.05,5.79,826.18,20.0,16.02
2026-05-27 05:51:40+00:00,parcel_6,sugar_cane,normal,normal,72.83,44.05,5.79,444.59,24.06,0.93
2026-05-27 05:51:40+00:00,parcel_7,sugar_cane,risk,normal,64.48,44.05,5.79,537.85,27.06,4.97
2026-05-27 05:51:40+00:00,parcel_8,sugar_cane,risk,normal,69.05,44.05,5.79,509.78,20.7,14.67
2026-05-27 05:52:40+00:00,parcel_1,rice,normal,normal,63.21,44.05,5.79,559.44,20.0,
2026-05-27 05:52:40+00:00,parcel_2,rice,normal,normal,70.14,44.05,5.79,449.02,26.36,
2026-05-27 05:52:40+00:00,parcel_3,rice,risk,normal,90.0,44.05,5.79,677.65,27.97,
2026-05-27 05:52:40+00:00,parcel_4,rice,risk,normal,63.64,44.05,5.79,999.81,21.93,
2026-05-27 05:52:40+00:00,parcel_5,sugar_cane,normal,normal,77.97,44.05,5.79,593.21,25.91,5.15
2026-05-27 05:52:40+00:00,parcel_6,sugar_cane,normal,normal,89.51,44.05,5.79,402.53,30.0,6.51
2026-05-27 05:52:40+00:00,parcel_7,sugar_cane,risk,normal,77.9,44.05,5.79,554.44,20.0,14.68
2026-05-27 05:52:40+00:00,parcel_8,sugar_cane,risk,normal,68.18,44.05,5.79,477.23,25.22,10.14
2026-05-27 05:53:40+00:00,parcel_1,rice,normal,normal,69.61,44.05,5.79,488.81,23.98,
2026-05-27 05:53:40+00:00,parcel_2,rice,normal,normal,70.18,44.05,5.79,636.11,28.22,
2026-05-27 05:53:40+00:00,parcel_3,rice,risk,normal,88.33,44.05,5.79,436.0,25.87,
2026-05-27 05:53:40+00:00,parcel_4,rice,risk,storm,86.94,44.05,5.79,186.03,18.5,
2026-05-27 05:53:40+00:00,parcel_5,sugar_cane,normal,normal,63.16,44.05,5.79,675.54,30.0,15.46
2026-05-27 05:53:40+00:00,parcel_6,sugar_cane,normal,normal,66.25,44.05,5.79,995.76,28.75,8.16
2026-05-27 05:53:40+00:00,parcel_7,sugar_cane,risk,normal,85.33,44.05,5.79,499.46,20.37,0.73
2026-05-27 05:53:40+00:00,parcel_8,sugar_cane,risk,normal,65.86,44.05,5.79,774.25,23.36,12.03
2026-05-27 05:54:40+00:00,parcel_1,rice,normal,normal,84.3,44.05,5.79,771.3,28.39,
2026-05-27 05:54:40+00:00,parcel_2,rice,normal,normal,77.01,44.05,5.79,306.87,30.0,
2026-05-27 05:54:40+00:00,parcel_3,rice,risk,normal,82.86,44.05,5.79,544.14,24.97,
2026-05-27 05:54:40+00:00,parcel_4,rice,risk,storm,41.36,44.05,5.79,138.42,38.85,
2026-05-27 05:54:40+00:00,parcel_5,sugar_cane,normal,storm,43.43,44.05,5.79,199.95,32.23,22.19
2026-05-27 05:54:40+00:00,parcel_6,sugar_cane,normal,normal,66.38,44.05,5.79,608.92,27.66,16.13
2026-05-27 05:54:40+00:00,parcel_7,sugar_cane,risk,normal,89.98,44.05,5.79,897.08,27.94,0.14
2026-05-27 05:54:40+00:00,parcel_8,sugar_cane,risk,storm,63.39,44.05,5.79,158.29,35.98,38.81
2026-05-27 05:55:40+00:00,parcel_1,rice,normal,normal,73.36,44.05,5.79,498.41,25.22,
2026-05-27 05:55:40+00:00,parcel_2,rice,normal,normal,79.65,44.05,5.79,905.05,28.64,
2026-05-27 05:55:40+00:00,parcel_3,rice,risk,normal,65.19,44.05,5.79,702.1,25.43,
2026-05-27 05:55:40+00:00,parcel_4,rice,risk,normal,72.55,44.05,5.79,899.82,26.17,
2026-05-27 05:55:40+00:00,parcel_5,sugar_cane,normal,normal,81.82,44.05,5.79,653.1,21.0,12.59
2026-05-27 05:55:40+00:00,parcel_6,sugar_cane,normal,normal,66.39,44.05,5.79,428.71,23.49,13.07
2026-05-27 05:55:40+00:00,parcel_7,sugar_cane,risk,normal,60.95,44.05,5.79,775.0,25.2,15.53
2026-05-27 05:55:40+00:00,parcel_8,sugar_cane,risk,normal,71.28,44.05,5.79,714.19,22.06,2.49
2026-05-27 05:56:40+00:00,parcel_1,rice,normal,normal,60.09,44.05,5.79,590.19,21.68,
2026-05-27 05:56:40+00:00,parcel_2,rice,normal,normal,90.0,44.05,5.79,390.95,28.71,
2026-05-27 05:56:40+00:00,parcel_3,rice,risk,normal,79.0,44.05,5.79,777.16,21.22,
2026-05-27 05:56:40+00:00,parcel_4,rice,risk,normal,60.43,44.05,5.79,722.3,23.25,
2026-05-27 05:56:40+00:00,parcel_5,sugar_cane,normal,normal,70.55,44.05,5.79,333.67,24.43,7.15
2026-05-27 05:56:40+00:00,parcel_6,sugar_cane,normal,normal,86.02,44.05,5.79,738.92,29.61,18.2
2026-05-27 05:56:40+00:00,parcel_7,sugar_cane,risk,storm,59.98,44.05,5.79,113.05,18.7,23.42
2026-05-27 05:56:40+00:00,parcel_8,sugar_cane,risk,normal,90.0,44.05,5.79,844.74,23.33,16.52
2026-05-27 05:57:40+00:00,parcel_1,rice,normal,normal,86.36,44.05,5.79,523.8,30.0,
2026-05-27 05:57:40+00:00,parcel_2,rice,normal,storm,79.49,44.05,5.79,202.99,26.87,
2026-05-27 05:57:40+00:00,parcel_3,rice,risk,normal,74.79,44.05,5.79,605.95,22.33,
2026-05-27 05:57:40+00:00,parcel_4,rice,risk,storm,36.7,44.05,5.79,181.82,25.98,
2026-05-27 05:57:40+00:00,parcel_5,sugar_cane,normal,storm,34.17,44.05,5.79,133.85,17.79,39.31
2026-05-27 05:57:40+00:00,parcel_6,sugar_cane,normal,normal,82.89,44.05,5.79,708.1,21.34,19.25
2026-05-27 05:57:40+00:00,parcel_7,sugar_cane,risk,normal,75.66,44.05,5.79,528.8,27.78,0.45
2026-05-27 05:57:40+00:00,parcel_8,sugar_cane,risk,normal,65.39,44.05,5.79,542.37,29.25,6.15
2026-05-27 05:58:40+00:00,parcel_1,rice,normal,normal,73.09,44.05,5.79,751.98,27.8,
2026-05-27 05:58:40+00:00,parcel_2,rice,normal,normal,65.17,44.05,5.79,703.0,28.37,
2026-05-27 05:58:40+00:00,parcel_3,rice,risk,normal,71.71,44.05,5.79,432.17,23.41,
2026-05-27 05:58:40+00:00,parcel_4,rice,risk,normal,65.26,44.05,5.79,431.87,25.8,
2026-05-27 05:58:40+00:00,parcel_5,sugar_cane,normal,normal,72.89,44.05,5.79,901.45,21.11,7.57
2026-05-27 05:58:40+00:00,parcel_6,sugar_cane,normal,normal,70.83,44.05,5.79,684.57,29.19,6.35
2026-05-27 05:58:40+00:00,parcel_7,sugar_cane,risk,normal,69.45,44.05,5.79,490.22,26.72,3.67
2026-05-27 05:58:40+00:00,parcel_8,sugar_cane,risk,storm,35.13,44.05,5.79,238.32,33.78,20.44
2026-05-27 05:59:40+00:00,parcel_1,rice,normal,normal,74.52,44.05,5.79,711.01,23.82,
2026-05-27 05:59:40+00:00,parcel_2,rice,normal,normal,62.2,44.05,5.79,863.07,26.34,
2026-05-27 05:59:40+00:00,parcel_3,rice,risk,normal,82.98,44.05,5.79,965.52,22.25,
2026-05-27 05:59:40+00:00,parcel_4,rice,risk,storm,45.65,44.05,5.79,164.33,19.66,
2026-05-27 05:59:40+00:00,parcel_5,sugar_cane,normal,storm,66.15,44.05,5.79,203.35,32.0,27.51
2026-05-27 05:59:40+00:00,parcel_6,sugar_cane,normal,normal,82.8,44.05,5.79,872.69,28.3,1.48
2026-05-27 05:59:40+00:00,parcel_7,sugar_cane,risk,storm,52.46,44.05,5.79,143.69,11.37,20.57
2026-05-27 05:59:40+00:00,parcel_8,sugar_cane,risk,normal,69.18,44.05,5.79,395.28,21.64,3.91
2026-05-27 06:00:40+00:00,parcel_1,rice,normal,storm,66.83,44.05,5.79,190.97,14.84,
2026-05-27 06:00:40+00:00,parcel_2,rice,normal,normal,83.31,44.05,5.79,430.88,20.62,
2026-05-27 06:00:40+00:00,parcel_3,rice,risk,normal,69.59,44.05,5.79,340.81,28.03,
2026-05-27 06:00:40+00:00,parcel_4,rice,risk,normal,67.85,44.05,5.79,370.0,28.65,
2026-05-27 06:00:40+00:00,parcel_5,sugar_cane,normal,normal,74.27,44.05,5.79,856.98,20.0,18.71
2026-05-27 06:00:40+00:00,parcel_6,sugar_cane,normal,normal,76.18,44.05,5.79,898.33,22.54,7.03
2026-05-27 06:00:40+00:00,parcel_7,sugar_cane,risk,normal,80.02,44.05,5.79,862.28,22.94,14.33
2026-05-27 06:00:40+00:00,parcel_8,sugar_cane,risk,normal,84.22,44.05,5.79,407.41,28.85,11.97
2026-05-27 06:01:40+00:00,parcel_1,rice,normal,storm,76.22,44.05,5.79,147.25,14.46,
2026-05-27 06:01:40+00:00,parcel_2,rice,normal,normal,89.03,44.05,5.79,888.52,28.9,
2026-05-27 06:01:40+00:00,parcel_3,rice,risk,normal,69.12,44.05,5.79,552.4,24.37,
2026-05-27 06:01:40+00:00,parcel_4,rice,risk,normal,70.36,44.05,5.79,416.83,27.1,
2026-05-27 06:01:40+00:00,parcel_5,sugar_cane,normal,normal,60.37,44.05,5.79,929.35,22.06,18.86
2026-05-27 06:01:40+00:00,parcel_6,sugar_cane,normal,normal,78.91,44.05,5.79,507.53,25.67,16.0
2026-05-27 06:01:40+00:00,parcel_7,sugar_cane,risk,storm,63.78,44.05,5.79,251.93,22.05,31.47
2026-05-27 06:01:40+00:00,parcel_8,sugar_cane,risk,normal,60.0,44.05,5.79,884.97,23.14,16.62
2026-05-27 06:02:40+00:00,parcel_1,rice,normal,normal,85.79,44.05,5.79,409.06,27.85,
2026-05-27 06:02:40+00:00,parcel_2,rice,normal,normal,77.03,44.05,5.79,979.22,27.66,
2026-05-27 06:02:40+00:00,parcel_3,rice,risk,normal,78.21,44.05,5.79,848.98,21.77,
2026-05-27 06:02:40+00:00,parcel_4,rice,risk,normal,66.48,44.05,5.79,422.97,25.62,
2026-05-27 06:02:40+00:00,parcel_5,sugar_cane,normal,storm,84.06,44.05,5.79,125.04,16.02,27.89
2026-05-27 06:02:40+00:00,parcel_6,sugar_cane,normal,normal,90.0,44.05,5.79,409.83,22.99,18.46
2026-05-27 06:02:40+00:00,parcel_7,sugar_cane,risk,normal,60.19,44.05,5.79,972.07,27.98,13.35
2026-05-27 06:02:40+00:00,parcel_8,sugar_cane,risk,normal,87.74,44.05,5.79,524.57,25.42,3.83
2026-05-27 06:03:40+00:00,parcel_1,rice,normal,normal,86.33,44.05,5.79,832.59,25.28,
2026-05-27 06:03:40+00:00,parcel_2,rice,normal,normal,71.53,44.05,5.79,327.01,20.0,
2026-05-27 06:03:40+00:00,parcel_3,rice,risk,normal,64.0,44.05,5.79,930.47,20.48,
2026-05-27 06:03:40+00:00,parcel_4,rice,risk,normal,89.85,44.05,5.79,457.89,24.52,
2026-05-27 06:03:40+00:00,parcel_5,sugar_cane,normal,normal,85.23,44.05,5.79,837.39,22.42,3.21
2026-05-27 06:03:40+00:00,parcel_6,sugar_cane,normal,normal,65.28,44.05,5.79,751.66,24.49,11.06
2026-05-27 06:03:40+00:00,parcel_7,sugar_cane,risk,normal,68.9,44.05,5.79,597.39,25.37,12.98
2026-05-27 06:03:40+00:00,parcel_8,sugar_cane,risk,normal,67.88,44.05,5.79,341.47,23.43,4.29
2026-05-27 06:04:40+00:00,parcel_1,rice,normal,normal,77.54,44.05,5.79,732.34,23.58,
2026-05-27 06:04:40+00:00,parcel_2,rice,normal,normal,82.33,44.05,5.79,722.48,22.29,
2026-05-27 06:04:40+00:00,parcel_3,rice,risk,normal,85.41,44.05,5.79,648.7,24.73,
2026-05-27 06:04:40+00:00,parcel_4,rice,risk,normal,81.37,44.05,5.79,419.43,25.41,
2026-05-27 06:04:40+00:00,parcel_5,sugar_cane,normal,normal,76.28,44.05,5.79,336.6,20.54,19.48
2026-05-27 06:04:40+00:00,parcel_6,sugar_cane,normal,normal,73.45,44.05,5.79,959.17,26.75,3.15
2026-05-27 06:04:40+00:00,parcel_7,sugar_cane,risk,normal,85.21,44.05,5.79,834.42,25.73,6.41
2026-05-27 06:04:40+00:00,parcel_8,sugar_cane,risk,normal,74.69,44.05,5.79,676.68,22.16,15.88
2026-05-27 06:05:40+00:00,parcel_1,rice,normal,normal,69.59,44.05,5.79,934.86,28.03,
2026-05-27 06:05:40+00:00,parcel_2,rice,normal,storm,74.31,44.05,5.79,169.01,17.27,
2026-05-27 06:05:40+00:00,parcel_3,rice,risk,normal,79.16,44.05,5.79,899.72,25.54,
2026-05-27 06:05:40+00:00,parcel_4,rice,risk,normal,90.0,44.05,5.79,939.8,23.12,
2026-05-27 06:05:40+00:00,parcel_5,sugar_cane,normal,normal,75.1,44.05,5.79,597.68,20.0,15.75
2026-05-27 06:05:40+00:00,parcel_6,sugar_cane,normal,normal,61.28,44.05,5.79,368.33,24.79,0.05
2026-05-27 06:05:40+00:00,parcel_7,sugar_cane,risk,normal,79.06,44.05,5.79,465.15,30.0,10.38
2026-05-27 06:05:40+00:00,parcel_8,sugar_cane,risk,normal,90.0,44.05,5.79,728.0,23.36,19.84
2026-05-27 06:06:40+00:00,parcel_1,rice,normal,normal,60.0,44.05,5.79,729.52,20.37,
2026-05-27 06:06:40+00:00,parcel_2,rice,normal,normal,73.68,44.05,5.79,706.89,22.02,
2026-05-27 06:06:40+00:00,parcel_3,rice,risk,storm,62.92,44.05,5.79,132.68,13.84,
2026-05-27 06:06:40+00:00,parcel_4,rice,risk,storm,62.53,44.05,5.79,128.6,24.92,
2026-05-27 06:06:40+00:00,parcel_5,sugar_cane,normal,normal,72.33,44.05,5.79,334.12,27.39,16.1
2026-05-27 06:06:40+00:00,parcel_6,sugar_cane,normal,normal,68.13,44.05,5.79,309.59,25.85,16.93
2026-05-27 06:06:40+00:00,parcel_7,sugar_cane,risk,normal,80.51,44.05,5.79,487.2,24.76,7.86
2026-05-27 06:06:40+00:00,parcel_8,sugar_cane,risk,storm,82.72,44.05,5.79,174.85,36.56,28.36
2026-05-27 06:07:40+00:00,parcel_1,rice,normal,normal,80.7,44.05,5.79,341.48,22.28,
2026-05-27 06:07:40+00:00,parcel_2,rice,normal,storm,40.46,44.05,5.79,224.28,27.0,
2026-05-27 06:07:40+00:00,parcel_3,rice,risk,normal,67.26,44.05,5.79,512.41,26.64,
2026-05-27 06:07:40+00:00,parcel_4,rice,risk,storm,39.89,44.05,5.79,143.61,38.79,
2026-05-27 06:07:40+00:00,parcel_5,sugar_cane,normal,normal,74.39,44.05,5.79,772.2,24.91,16.78
2026-05-27 06:07:40+00:00,parcel_6,sugar_cane,normal,normal,78.65,44.05,5.79,563.69,20.0,6.04
2026-05-27 06:07:40+00:00,parcel_7,sugar_cane,risk,normal,73.99,44.05,5.79,393.05,21.75,1.58
2026-05-27 06:07:40+00:00,parcel_8,sugar_cane,risk,storm,77.24,44.05,5.79,250.95,34.03,24.97
2026-05-27 06:08:40+00:00,parcel_1,rice,normal,normal,85.6,44.05,5.79,752.53,27.9,
2026-05-27 06:08:40+00:00,parcel_2,rice,normal,normal,88.93,44.05,5.79,846.7,22.12,
2026-05-27 06:08:40+00:00,parcel_3,rice,risk,normal,87.53,44.05,5.79,595.02,28.58,
2026-05-27 06:08:40+00:00,parcel_4,rice,risk,normal,81.71,44.05,5.79,514.59,27.9,
2026-05-27 06:08:40+00:00,parcel_5,sugar_cane,normal,normal,71.69,44.05,5.79,710.67,27.95,9.19
2026-05-27 06:08:40+00:00,parcel_6,sugar_cane,normal,normal,69.09,44.05,5.79,380.2,23.48,7.78
2026-05-27 06:08:40+00:00,parcel_7,sugar_cane,risk,normal,60.0,44.05,5.79,401.38,22.49,17.99
2026-05-27 06:08:40+00:00,parcel_8,sugar_cane,risk,storm,29.28,44.05,5.79,233.41,38.68,40.45
2026-05-27 06:09:40+00:00,parcel_1,rice,normal,normal,60.51,44.05,5.79,414.16,29.41,
2026-05-27 06:09:40+00:00,parcel_2,rice,normal,normal,67.49,44.05,5.79,686.44,24.02,
2026-05-27 06:09:40+00:00,parcel_3,rice,risk,normal,86.27,44.05,5.79,604.13,20.14,
2026-05-27 06:09:40+00:00,parcel_4,rice,risk,normal,74.8,44.05,5.79,361.73,29.12,
2026-05-27 06:09:40+00:00,parcel_5,sugar_cane,normal,normal,69.88,44.05,5.79,385.41,23.54,17.09
2026-05-27 06:09:40+00:00,parcel_6,sugar_cane,normal,normal,84.96,44.05,5.79,327.13,30.0,9.6
2026-05-27 06:09:40+00:00,parcel_7,sugar_cane,risk,normal,63.73,44.05,5.79,641.84,22.95,0.57
2026-05-27 06:09:40+00:00,parcel_8,sugar_cane,risk,storm,28.61,44.05,5.79,190.44,17.89,33.94
2026-05-27 06:10:40+00:00,parcel_1,rice,normal,normal,73.16,44.05,5.79,492.76,26.88,
2026-05-27 06:10:40+00:00,parcel_2,rice,normal,storm,36.51,44.05,5.79,127.07,31.26,
2026-05-27 06:10:40+00:00,parcel_3,rice,risk,normal,67.36,44.05,5.79,711.96,28.17,
2026-05-27 06:10:40+00:00,parcel_4,rice,risk,storm,26.49,44.05,5.79,133.43,34.45,
2026-05-27 06:10:40+00:00,parcel_5,sugar_cane,normal,normal,87.7,44.05,5.79,548.65,26.92,16.87
2026-05-27 06:10:40+00:00,parcel_6,sugar_cane,normal,normal,66.42,44.05,5.79,942.8,20.1,13.92
2026-05-27 06:10:40+00:00,parcel_7,sugar_cane,risk,normal,85.72,44.05,5.79,349.35,28.97,16.19
2026-05-27 06:10:40+00:00,parcel_8,sugar_cane,risk,normal,68.88,44.05,5.79,749.93,23.13,16.21
2026-05-27 06:11:40+00:00,parcel_1,rice,normal,normal,66.12,44.05,5.79,423.39,27.35,
2026-05-27 06:11:40+00:00,parcel_2,rice,normal,normal,76.68,44.05,5.79,727.77,20.0,
2026-05-27 06:11:40+00:00,parcel_3,rice,risk,normal,63.86,44.05,5.79,900.42,26.36,
2026-05-27 06:11:40+00:00,parcel_4,rice,risk,normal,69.3,44.05,5.79,834.39,24.47,
2026-05-27 06:11:40+00:00,parcel_5,sugar_cane,normal,normal,86.97,44.05,5.79,604.44,23.43,13.19
2026-05-27 06:11:40+00:00,parcel_6,sugar_cane,normal,normal,75.49,44.05,5.79,388.2,24.06,0.81
2026-05-27 06:11:40+00:00,parcel_7,sugar_cane,risk,normal,88.17,44.05,5.79,379.6,25.96,4.37
2026-05-27 06:11:40+00:00,parcel_8,sugar_cane,risk,storm,77.6,44.05,5.79,198.84,17.88,26.02
2026-05-27 06:12:40+00:00,parcel_1,rice,normal,normal,78.43,44.05,5.79,400.2,28.87,
2026-05-27 06:12:40+00:00,parcel_2,rice,normal,normal,89.51,44.05,5.79,343.1,30.0,
2026-05-27 06:12:40+00:00,parcel_3,rice,risk,normal,74.27,44.05,5.79,896.39,20.0,
2026-05-27 06:12:40+00:00,parcel_4,rice,risk,normal,66.28,44.05,5.79,845.96,29.8,
2026-05-27 06:12:40+00:00,parcel_5,sugar_cane,normal,normal,75.35,44.05,5.79,565.94,28.53,11.31
2026-05-27 06:12:40+00:00,parcel_6,sugar_cane,normal,normal,83.36,44.05,5.79,389.18,21.11,6.87
2026-05-27 06:12:40+00:00,parcel_7,sugar_cane,risk,storm,46.71,44.05,5.79,173.58,34.59,31.87
2026-05-27 06:12:40+00:00,parcel_8,sugar_cane,risk,storm,39.89,44.05,5.79,225.53,20.02,43.44
2026-05-27 06:13:40+00:00,parcel_1,rice,normal,normal,62.88,44.05,5.79,519.86,20.5,
2026-05-27 06:13:40+00:00,parcel_2,rice,normal,normal,83.28,44.05,5.79,779.44,20.0,
2026-05-27 06:13:40+00:00,parcel_3,rice,risk,normal,63.79,44.05,5.79,303.16,26.6,
2026-05-27 06:13:40+00:00,parcel_4,rice,risk,normal,75.45,44.05,5.79,841.64,22.23,
2026-05-27 06:13:40+00:00,parcel_5,sugar_cane,normal,normal,62.14,44.05,5.79,930.73,25.83,13.03
2026-05-27 06:13:40+00:00,parcel_6,sugar_cane,normal,normal,72.36,44.05,5.79,480.35,28.89,17.81
2026-05-27 06:13:40+00:00,parcel_7,sugar_cane,risk,storm,65.34,44.05,5.79,221.3,14.82,29.64
2026-05-27 06:13:40+00:00,parcel_8,sugar_cane,risk,normal,87.13,44.05,5.79,512.2,24.26,2.45
2026-05-27 06:14:40+00:00,parcel_1,rice,normal,normal,72.47,44.05,5.79,569.47,29.22,
2026-05-27 06:14:40+00:00,parcel_2,rice,normal,normal,60.0,44.05,5.79,965.74,20.0,
2026-05-27 06:14:40+00:00,parcel_3,rice,risk,storm,58.73,44.05,5.79,109.09,27.85,
2026-05-27 06:14:40+00:00,parcel_4,rice,risk,storm,20.1,44.05,5.79,136.28,15.74,
2026-05-27 06:14:40+00:00,parcel_5,sugar_cane,normal,normal,74.58,44.05,5.79,704.0,20.0,5.52
2026-05-27 06:14:40+00:00,parcel_6,sugar_cane,normal,normal,62.38,44.05,5.79,680.62,28.74,5.88
2026-05-27 06:14:40+00:00,parcel_7,sugar_cane,risk,normal,60.27,44.05,5.79,348.55,26.09,8.08
2026-05-27 06:14:40+00:00,parcel_8,sugar_cane,risk,normal,64.62,44.05,5.79,748.87,24.75,18.49
2026-05-27 06:15:50+00:00,parcel_1,rice,normal,normal,77.87,44.05,5.79,747.56,30.0,
2026-05-27 06:15:50+00:00,parcel_2,rice,normal,normal,89.32,44.05,5.79,596.78,24.06,
2026-05-27 06:15:50+00:00,parcel_3,rice,risk,normal,68.48,44.05,5.79,327.96,23.26,
2026-05-27 06:15:50+00:00,parcel_4,rice,risk,normal,63.01,44.05,5.79,511.02,20.01,
2026-05-27 06:15:50+00:00,parcel_5,sugar_cane,normal,normal,69.64,44.05,5.79,894.34,26.95,7.52
2026-05-27 06:15:50+00:00,parcel_6,sugar_cane,normal,storm,32.85,44.05,5.79,233.81,21.5,28.16
2026-05-27 06:15:50+00:00,parcel_7,sugar_cane,risk,storm,21.38,44.05,5.79,189.74,16.05,24.85
2026-05-27 06:15:50+00:00,parcel_8,sugar_cane,risk,normal,84.82,44.05,5.79,444.0,20.07,5.26
2026-05-27 06:16:50+00:00,parcel_1,rice,normal,normal,73.54,44.05,5.79,545.26,23.92,
2026-05-27 06:16:50+00:00,parcel_2,rice,normal,normal,60.56,44.05,5.79,490.9,28.33,
2026-05-27 06:16:50+00:00,parcel_3,rice,risk,normal,75.23,44.05,5.79,314.61,24.36,
2026-05-27 06:16:50+00:00,parcel_4,rice,risk,normal,87.65,44.05,5.79,692.46,23.69,
2026-05-27 06:16:50+00:00,parcel_5,sugar_cane,normal,normal,79.15,44.05,5.79,304.36,20.35,7.2
2026-05-27 06:16:50+00:00,parcel_6,sugar_cane,normal,normal,63.84,44.05,5.79,548.22,29.0,15.79
2026-05-27 06:16:50+00:00,parcel_7,sugar_cane,risk,storm,81.57,44.05,5.79,191.15,12.75,27.17
2026-05-27 06:16:50+00:00,parcel_8,sugar_cane,risk,normal,81.35,44.05,5.79,317.68,27.57,6.44
2026-05-27 06:17:50+00:00,parcel_1,rice,normal,normal,68.9,44.05,5.79,954.21,25.48,
2026-05-27 06:17:50+00:00,parcel_2,rice,normal,normal,73.22,44.05,5.79,697.09,27.75,
2026-05-27 06:17:50+00:00,parcel_3,rice,risk,normal,66.65,44.05,5.79,926.91,28.11,
2026-05-27 06:17:50+00:00,parcel_4,rice,risk,storm,73.44,44.05,5.79,195.09,13.64,
2026-05-27 06:17:50+00:00,parcel_5,sugar_cane,normal,normal,64.56,44.05,5.79,918.8,23.98,16.86
2026-05-27 06:17:50+00:00,parcel_6,sugar_cane,normal,storm,87.6,44.05,5.79,141.13,37.18,40.32
2026-05-27 06:17:50+00:00,parcel_7,sugar_cane,risk,storm,41.71,44.05,5.79,140.45,25.89,21.61
2026-05-27 06:17:50+00:00,parcel_8,sugar_cane,risk,normal,60.0,44.05,5.79,940.02,26.01,7.98
2026-05-27 06:18:50+00:00,parcel_1,rice,normal,normal,60.0,44.05,5.79,358.41,21.08,
2026-05-27 06:18:50+00:00,parcel_2,rice,normal,normal,66.99,44.05,5.79,373.81,24.02,
2026-05-27 06:18:50+00:00,parcel_3,rice,risk,normal,71.51,44.05,5.79,963.36,24.16,
2026-05-27 06:18:50+00:00,parcel_4,rice,risk,normal,78.43,44.05,5.79,961.37,28.87,
2026-05-27 06:18:50+00:00,parcel_5,sugar_cane,normal,normal,87.65,44.05,5.79,480.5,28.01,1.45
2026-05-27 06:18:50+00:00,parcel_6,sugar_cane,normal,normal,80.41,44.05,5.79,938.51,22.53,17.23
2026-05-27 06:18:50+00:00,parcel_7,sugar_cane,risk,normal,64.21,44.05,5.79,493.94,25.42,14.85
2026-05-27 06:18:50+00:00,parcel_8,sugar_cane,risk,storm,68.12,44.05,5.79,172.16,25.95,27.25
2026-05-27 06:19:50+00:00,parcel_1,rice,normal,normal,82.1,44.05,5.79,809.05,24.12,
2026-05-27 06:19:50+00:00,parcel_2,rice,normal,normal,70.14,44.05,5.79,539.95,26.36,
2026-05-27 06:19:50+00:00,parcel_3,rice,risk,normal,65.55,44.05,5.79,628.98,20.0,
2026-05-27 06:19:50+00:00,parcel_4,rice,risk,storm,43.42,44.05,5.79,163.65,33.94,
